Employee ID,Gender,Age,Department,Job Role,Date of Joining,Salary (BGN),Performance Rating,Absenteeism Rate,Engagement Score,Education Level,Years in Current Role,Years at Company,Promotion in Last 2 Years,Overtime Hours per Week,Training Hours per Year,Office Location,Bonus Received in Last Year
2623,Female,46,Corporate Banking,Business Development Manager,06/12/2010,3400,1,0.35,1.1,PhD,3,14,No,9,2,Plovdiv,No
8197,Male,46,Operations,Back Office Specialist,11/18/2009,4100,1,0.28,1.5,High School,6,14,No,14,11,Varna,Yes
4944,Male,33,Security,Security Analyst,7/20/2017,6300,4,0.19,4.5,Master's,3,7,Yes,7,47,Ruse,Yes
1363,Female,25,Risk Management,Risk Manager,09/04/2016,1900,1,0.38,1,High School,7,8,No,3,42,Burgas,No
2809,Female,51,Wealth Management,Portfolio Manager,01/12/2018,4300,2,0.23,2.3,Master's,2,6,No,6,59,Plovdiv,No
7962,Female,43,Internal Audit,Audit Manager,7/13/2012,5400,4,0.1,4.1,Bachelor's,2,12,Yes,2,45,Sofia,Yes
1193,Female,35,Collection,Collection Agent,7/16/2022,4600,2,0.26,2,High School,3,2,No,6,54,Ruse,Yes
9284,Female,29,Finance,Accountant,09/08/2012,3300,1,0.49,1,Master's,3,12,No,0,25,Plovdiv,Yes
8143,Female,49,Wealth Management,Financial Advisor,10/20/2013,7500,5,0.12,4.7,Master's,1,10,No,16,20,Ruse,No
6662,Female,37,Sales,Sales Manager,09/10/2024,9400,5,0.14,5,High School,2,0,Yes,2,78,Plovdiv,Yes
1304,Female,50,Corporate Banking,Relationship Manager,10/20/2023,6300,3,0.13,2.5,Master's,1,0,No,15,33,Burgas,No
1249,Male,24,Compliance,Compliance Officer,10/01/2020,5900,2,0.45,2.2,High School,1,4,No,3,1,Burgas,Yes
8088,Male,51,Fraud Prevention,Fraud Investigator,03/10/2019,5700,3,0.06,2.9,High School,2,5,No,15,5,Varna,No
7530,Female,22,Corporate Banking,Account Manager,03/12/2022,8100,4,0.17,3.3,High School,3,2,Yes,5,33,Burgas,Yes
8951,Female,23,Internal Audit,Audit Manager,04/09/2014,4200,3,0.13,2.4,High School,5,10,No,12,76,Varna,No
7630,Male,23,Risk Management,Risk Consultant,11/25/2019,9000,5,0.01,5,High School,1,4,Yes,4,58,Burgas,Yes
1520,Female,47,Product Management,Product Analyst,4/19/2024,6500,4,0.13,4.2,PhD,1,0,Yes,13,56,Ruse,No
5276,Male,58,Corporate Banking,Corporate Sales Executive,10/31/2012,4300,1,0.41,1,High School,9,11,No,0,21,Plovdiv,No
9973,Male,46,Mortgage Services,Mortgage Underwriter,8/15/2024,6000,4,0.14,3.5,High School,1,0,No,1,46,Ruse,Yes
9955,Female,27,Business Transformation,Project Manager,02/10/2011,4200,1,0.28,1,Master's,3,13,Yes,8,61,Sofia,No
3127,Male,35,Product Management,Product Analyst,2/13/2020,6500,3,0.14,2.9,High School,5,4,Yes,19,55,Varna,Yes
2657,Male,36,Corporate Banking,Loan Officer,11/25/2016,9600,5,0.07,4.8,High School,3,7,No,18,39,Plovdiv,No
1615,Female,27,Trade Finance,Trade Analyst,4/28/2022,8600,5,0.19,4.2,High School,3,2,No,6,31,Ruse,Yes
9147,Female,24,Product Management,Product Manager,4/27/2016,4700,2,0.23,1.8,Bachelor's,4,8,No,4,19,Ruse,Yes
1212,Female,29,Trade Finance,Trade Analyst,12/21/2020,7500,3,0.15,2.6,Master's,8,3,No,11,76,Sofia,No
5020,Male,48,Finance,Tax Specialist,07/02/2024,4700,5,0.13,5,PhD,3,0,Yes,17,21,Varna,Yes
9517,Male,58,Wealth Management,Client Advisor,8/20/2023,4600,3,0.19,2.7,Bachelor's,2,1,No,0,54,Burgas,Yes
3853,Female,53,Legal,Compliance Lawyer,3/14/2016,7300,4,0.01,3.2,Bachelor's,1,8,Yes,14,73,Varna,No
3643,Female,56,Operations,Data Entry Clerk,9/16/2016,7700,4,0.12,3.5,PhD,2,8,Yes,5,70,Burgas,No
1169,Male,23,Compliance,Compliance Officer,08/06/2021,8500,5,0.05,4.7,Bachelor's,2,3,Yes,3,73,Plovdiv,Yes
6402,Female,24,Human Resources,Recruiter,10/26/2023,4800,4,0.14,3,Master's,3,0,Yes,6,79,Sofia,No
2530,Female,46,Collection,Collection Manager,07/12/2016,7100,5,0.15,4.3,Bachelor's,3,8,No,10,54,Sofia,Yes
3426,Female,27,Internal Audit,Audit Manager,3/31/2011,4900,3,0.04,3.3,High School,9,13,No,6,55,Varna,No
4804,Female,42,Mortgage Services,Mortgage Underwriter,05/02/2013,6600,5,0.12,5,PhD,3,11,Yes,13,70,Varna,Yes
9938,Female,36,Product Management,Product Development Specialist,10/21/2014,5300,1,0.37,1.5,Master's,9,9,No,4,41,Sofia,No
6814,Female,45,Business Transformation,Project Manager,11/15/2015,3000,1,0.34,1.2,Bachelor's,5,8,No,3,3,Sofia,No
1318,Female,27,Digital Banking,Online Banking Manager,11/27/2022,4000,2,0.36,2.8,Master's,6,1,Yes,10,39,Ruse,No
7305,Female,31,Finance,Tax Specialist,1/18/2016,6800,5,0.16,4.8,Master's,3,8,Yes,13,13,Burgas,Yes
1738,Female,26,Internal Audit,Internal Auditor,01/02/2012,4400,1,0.36,1.4,Master's,4,12,No,14,25,Ruse,No
9468,Female,59,IT,IT Manager,12/21/2020,4600,4,0.06,4.5,Bachelor's,3,3,Yes,12,77,Plovdiv,Yes
5352,Male,27,Compliance,Compliance Monitoring Officer,4/19/2016,9900,4,0.18,3.4,PhD,2,8,Yes,11,2,Varna,Yes
6323,Female,24,Customer Support,Technical Support Specialist,2/21/2019,8700,4,0.1,3.5,Master's,2,5,Yes,16,58,Plovdiv,Yes
6869,Female,41,Finance,Finance Manager,5/26/2022,4600,3,0.11,2.9,Master's,5,2,No,9,51,Burgas,Yes
7243,Female,49,Product Management,Product Manager,5/30/2020,7500,3,0.02,2.7,Bachelor's,1,4,Yes,6,15,Burgas,No
7288,Male,38,Marketing,Marketing Analyst,12/06/2013,5000,2,0.4,1.1,Master's,8,10,No,5,42,Burgas,Yes
5354,Male,26,Marketing,Marketing Manager,8/15/2020,6400,2,0.3,1.8,Master's,8,4,No,0,51,Varna,No
7352,Male,28,Digital Banking,Digital Banking Specialist,04/08/2024,3300,2,0.46,3,Master's,8,0,Yes,8,13,Burgas,Yes
1909,Female,34,Legal,Compliance Lawyer,06/01/2011,6000,2,0.29,2.9,Master's,3,13,No,15,28,Varna,Yes
6167,Male,57,Treasury,Treasury Manager,12/15/2019,8200,4,0.05,3.5,Master's,1,4,No,3,45,Ruse,Yes
6572,Female,38,Risk Management,Risk Consultant,07/03/2022,8700,5,0.1,4.9,Bachelor's,2,2,No,9,16,Ruse,Yes
3540,Female,30,Legal,Legal Advisor,07/11/2017,6100,3,0.17,3.3,PhD,3,7,No,10,10,Plovdiv,Yes
1598,Male,28,Collection,Debt Recovery Specialist,1/13/2013,5700,4,0.13,3.5,High School,3,11,Yes,18,37,Plovdiv,Yes
1676,Female,54,Back Office,Back Office Manager,06/09/2020,5600,3,0.16,2.6,High School,9,4,Yes,11,49,Ruse,Yes
5582,Female,44,Trade Finance,Trade Finance Manager,8/16/2010,3600,2,0.31,1.8,High School,5,14,No,7,39,Ruse,Yes
4601,Female,54,Trade Finance,Trade Finance Specialist,2/18/2011,6900,5,0.06,4.3,PhD,1,13,Yes,12,54,Varna,No
4098,Female,43,Trade Finance,Trade Finance Specialist,06/08/2016,10700,5,0.04,5,Bachelor's,3,8,Yes,16,75,Varna,Yes
1041,Female,57,Wealth Management,Investment Banker,3/24/2023,7700,4,0.02,4.3,Bachelor's,1,1,Yes,1,5,Plovdiv,Yes
9467,Male,39,Marketing,Marketing Manager,06/06/2014,7400,4,0.17,3.2,Bachelor's,3,10,No,9,19,Burgas,Yes
9267,Female,41,Retail Banking,Teller,1/16/2018,6500,4,0.09,3,PhD,2,6,No,16,12,Ruse,Yes
8685,Female,44,Human Resources,HR Manager,08/08/2018,6700,4,0.07,4.8,Bachelor's,2,6,Yes,2,6,Sofia,Yes
5421,Female,28,Compliance,Compliance Monitoring Officer,08/11/2021,4200,3,0.17,3.7,Bachelor's,9,3,No,1,16,Plovdiv,Yes
6803,Female,30,Compliance,Compliance Manager,11/10/2014,6500,3,0.07,3.3,Master's,5,9,No,15,56,Plovdiv,No
4652,Female,53,Business Transformation,Business Analyst,1/29/2017,4300,1,0.32,1,PhD,5,7,Yes,0,60,Plovdiv,Yes
1278,Male,27,Marketing,Communications Specialist,2/26/2012,3700,2,0.34,2,Bachelor's,4,12,Yes,13,31,Plovdiv,No
8915,Male,59,Customer Support,Technical Support Specialist,5/28/2020,2000,1,0.25,1.6,PhD,3,4,No,4,17,Ruse,Yes
3115,Female,57,Marketing,Communications Specialist,12/24/2013,5600,4,0.02,4,Master's,1,10,Yes,3,34,Varna,Yes
2701,Male,24,Wealth Management,Financial Advisor,6/14/2014,3800,4,0.08,3.9,Bachelor's,2,10,Yes,0,15,Plovdiv,Yes
3180,Male,25,Mortgage Services,Mortgage Advisor,6/17/2011,4400,1,0.24,1.4,PhD,3,13,Yes,7,9,Ruse,Yes
7328,Male,44,Back Office,Back Office Clerk,5/20/2011,7800,5,0.1,5,PhD,3,13,Yes,15,63,Ruse,Yes
2197,Male,22,Treasury,Treasury Manager,7/31/2017,3000,2,0.27,1.2,PhD,8,7,No,0,18,Burgas,No
6594,Male,36,Trade Finance,Trade Finance Specialist,12/29/2014,7300,3,0,2.9,Master's,9,9,No,15,59,Ruse,No
8625,Female,49,Marketing,Marketing Analyst,10/15/2021,9200,4,0.04,4.3,Bachelor's,1,2,No,0,16,Ruse,Yes
5666,Female,51,Compliance,Compliance Monitoring Officer,3/27/2020,2300,2,0.38,2,PhD,4,4,No,1,25,Burgas,No
5126,Female,37,Human Resources,Training Coordinator,4/17/2018,10800,5,0.01,5,High School,3,6,Yes,15,22,Burgas,Yes
3279,Male,33,Marketing,Marketing Manager,04/11/2014,2700,2,0.38,1.6,PhD,8,10,No,18,5,Sofia,Yes
9302,Female,40,Digital Banking,Digital Product Manager,6/15/2018,3700,3,0.15,2.3,Bachelor's,8,6,No,11,63,Plovdiv,No
8896,Male,45,Operations,Data Entry Clerk,10/29/2021,1400,1,0.34,1,High School,4,2,No,0,58,Burgas,No
7460,Female,56,Collection,Collection Manager,11/29/2022,8500,4,0.13,4,Master's,3,1,Yes,8,2,Ruse,Yes
6706,Female,31,Compliance,AML Officer,10/03/2020,5800,1,0.48,1.2,PhD,2,3,Yes,17,23,Varna,No
8213,Male,55,Customer Support,Customer Support Representative,04/03/2020,5400,4,0.12,3.9,PhD,3,4,Yes,12,65,Plovdiv,Yes
8043,Female,41,Compliance,KYC Specialist,11/29/2018,4900,2,0.33,2.3,Bachelor's,7,5,No,18,23,Burgas,No
8052,Female,43,Wealth Management,Portfolio Manager,10/19/2019,9400,5,0.13,4.3,Master's,3,4,Yes,8,72,Sofia,Yes
2974,Female,53,Loan Servicing,Loan Underwriter,6/23/2011,9900,4,0.08,4.2,Master's,1,13,No,18,54,Burgas,No
9972,Female,46,Mortgage Services,Mortgage Underwriter,05/12/2021,9200,5,0.02,5,PhD,1,3,Yes,1,74,Burgas,No
7600,Female,43,Digital Banking,Online Banking Manager,10/21/2013,4700,1,0.41,1,Master's,6,10,No,1,78,Sofia,No
4752,Female,58,Collection,Debt Recovery Specialist,11/11/2009,2600,1,0.43,1,Bachelor's,8,14,No,8,1,Sofia,No
4298,Female,37,Human Resources,HR Manager,4/22/2012,5500,4,0.03,3.7,High School,2,12,Yes,5,73,Ruse,Yes
5425,Male,58,Marketing,Marketing Analyst,07/04/2018,4400,3,0.1,3.5,PhD,3,6,Yes,6,20,Ruse,No
9964,Female,24,Finance,Tax Specialist,12/09/2022,7800,3,0.1,3.5,Bachelor's,7,1,No,2,3,Plovdiv,Yes
4230,Female,57,Trade Finance,Trade Finance Specialist,1/29/2024,5400,1,0.31,1.9,High School,1,0,No,12,63,Burgas,No
3039,Female,47,Security,Security Officer,10/28/2009,7300,3,0.05,3.3,Bachelor's,1,14,No,7,26,Varna,No
1472,Female,41,IT,IT Manager,08/06/2011,3000,1,0.43,1.3,PhD,6,13,No,9,37,Sofia,Yes
2029,Female,59,Collection,Debt Recovery Specialist,09/05/2021,4100,5,0.15,4.7,Bachelor's,1,3,Yes,12,2,Varna,Yes
6546,Male,28,Treasury,Treasury Analyst,1/28/2013,4200,5,0.06,5,PhD,3,11,Yes,10,42,Sofia,No
5428,Female,58,Business Transformation,Project Manager,10/12/2014,6500,2,0.38,1.6,PhD,5,9,Yes,2,74,Ruse,No
7286,Female,48,Human Resources,HR Specialist,11/07/2014,4300,2,0.39,2.1,PhD,7,9,Yes,4,47,Varna,No
6307,Female,52,Internal Audit,Internal Auditor,7/29/2023,3600,1,0.21,1,PhD,6,1,No,9,29,Sofia,No
9793,Male,30,IT,IT Manager,09/03/2018,8100,5,0.16,4.6,Master's,3,6,No,6,57,Burgas,No
8614,Female,39,Wealth Management,Investment Banker,6/19/2013,4100,3,0.13,3.4,High School,7,11,Yes,6,72,Varna,No
6739,Male,57,Collection,Collection Manager,09/10/2014,6500,3,0.05,3.2,High School,9,10,No,11,37,Plovdiv,No
8606,Male,22,Fraud Prevention,Fraud Prevention Manager,07/08/2013,3300,1,0.36,1.3,High School,2,11,No,15,29,Ruse,No
9944,Male,59,Retail Banking,Retail Banker,5/15/2011,6000,3,0.03,3.3,High School,4,13,No,17,41,Varna,Yes
2712,Male,49,Wealth Management,Client Advisor,12/01/2011,7300,5,0.11,4.7,PhD,1,12,Yes,3,76,Plovdiv,Yes
6571,Female,35,Treasury,Liquidity Specialist,12/23/2015,3100,1,0.43,1.3,High School,9,8,Yes,13,44,Plovdiv,No
3196,Male,52,Legal,Compliance Lawyer,07/12/2014,4100,3,0.12,3.7,Bachelor's,2,10,No,13,4,Sofia,No
3993,Male,33,Risk Management,Risk Strategy Advisor,09/09/2024,9000,3,0,2.6,High School,5,0,No,9,65,Sofia,No
2097,Female,46,Security,Cybersecurity Specialist,12/17/2016,6700,4,0.01,4.4,High School,2,7,Yes,5,13,Varna,Yes
4540,Female,56,Operations,Operations Manager,05/01/2013,5400,4,0.15,4.2,High School,1,11,No,12,11,Ruse,Yes
5051,Male,33,Fraud Prevention,Fraud Analyst,6/17/2011,7900,4,0.14,4.6,High School,3,13,Yes,7,56,Ruse,Yes
3346,Female,25,Customer Support,Customer Service Manager,10/01/2009,8600,4,0.06,4.1,Master's,1,15,Yes,1,31,Plovdiv,Yes
7514,Female,36,Compliance,Data Privacy Specialist,03/11/2011,3700,3,0.18,2.8,High School,4,13,No,6,14,Burgas,No
8226,Female,29,Compliance,Compliance Manager,7/31/2023,5400,3,0.04,3,High School,4,1,No,9,57,Burgas,Yes
5560,Female,24,Business Transformation,Business Analyst,09/09/2011,1400,2,0.47,2.1,Bachelor's,4,13,Yes,5,23,Varna,No
5921,Male,41,Digital Banking,Digital Product Manager,4/15/2017,5300,1,0.49,1,PhD,2,7,No,16,19,Burgas,No
4925,Female,47,Finance,Finance Manager,04/01/2023,6600,2,0.39,2.6,Master's,9,1,No,4,21,Plovdiv,No
9560,Male,27,Marketing,Marketing Manager,12/22/2019,4800,3,0.03,3.5,PhD,1,4,Yes,2,10,Varna,No
9117,Female,43,Human Resources,Recruiter,7/28/2022,6300,2,0.24,1.9,High School,9,2,Yes,14,48,Ruse,No
6340,Female,31,Customer Support,Customer Support Representative,11/04/2020,7600,4,0.06,4,Master's,3,3,Yes,3,0,Plovdiv,Yes
3701,Male,28,Fraud Prevention,Fraud Analyst,4/23/2020,4500,2,0.34,2.1,Bachelor's,2,4,No,8,14,Burgas,No
1678,Female,45,Operations,Operations Manager,08/01/2024,6200,3,0.02,3.2,Bachelor's,2,0,No,9,23,Burgas,No
4932,Female,23,Treasury,Treasury Analyst,08/09/2019,8000,3,0.11,2.7,PhD,5,5,No,3,29,Burgas,Yes
1445,Male,47,Back Office,Back Office Clerk,12/02/2013,5600,1,0.26,1.3,Master's,3,10,No,10,48,Ruse,Yes
9815,Male,30,Marketing,Marketing Manager,7/20/2014,7700,5,0.16,4.9,Bachelor's,1,10,Yes,3,12,Burgas,Yes
1362,Male,40,Marketing,Communications Specialist,9/28/2024,6800,2,0.4,1.7,Bachelor's,6,0,No,8,78,Burgas,No
7845,Female,51,Legal,Paralegal,05/11/2024,5600,1,0.38,1,PhD,5,0,No,18,14,Varna,Yes
3541,Male,56,Loan Servicing,Loan Underwriter,9/17/2012,8200,4,0.03,4,Master's,1,12,No,2,64,Sofia,Yes
4104,Male,57,Internal Audit,Internal Auditor,9/23/2010,7600,3,0.16,3.3,High School,7,14,Yes,2,34,Ruse,Yes
1944,Male,47,Internal Audit,Audit Analyst,4/23/2023,9700,5,0.08,4.6,Master's,1,1,Yes,16,79,Sofia,Yes
3413,Female,25,IT,Software Developer,5/30/2024,5900,2,0.26,1.4,Bachelor's,5,0,No,12,57,Burgas,No
3171,Female,47,Wealth Management,Portfolio Manager,3/15/2013,6900,2,0.47,2.4,High School,4,11,No,12,39,Ruse,No
1906,Female,57,Business Transformation,Business Analyst,1/23/2024,5700,3,0.17,2.7,PhD,7,0,No,19,41,Plovdiv,Yes
8693,Female,23,Internal Audit,Audit Manager,3/27/2014,6900,2,0.35,1.9,Master's,6,10,No,19,28,Burgas,No
1597,Male,38,Fraud Prevention,Fraud Prevention Manager,10/28/2015,3000,2,0.4,1.2,Master's,7,8,No,17,11,Burgas,Yes
7442,Male,38,Customer Support,Customer Service Manager,5/21/2013,2600,1,0.27,1.4,PhD,8,11,No,5,62,Plovdiv,No
5004,Female,52,Customer Support,Customer Service Manager,1/31/2018,1900,1,0.35,1.4,Master's,5,6,No,17,28,Plovdiv,No
1752,Male,22,Compliance,Compliance Officer,02/04/2023,4500,3,0.12,3.4,PhD,3,1,No,13,38,Burgas,No
1148,Female,39,Compliance,Compliance Analyst,8/17/2014,8700,5,0.06,5,Master's,2,10,Yes,0,43,Plovdiv,Yes
4151,Female,55,Collection,Debt Recovery Specialist,9/29/2023,5600,4,0.04,4.6,Bachelor's,2,1,No,10,72,Sofia,Yes
5129,Female,34,Product Management,Product Analyst,10/21/2009,7100,3,0.1,3.1,High School,4,14,Yes,0,19,Ruse,No
9333,Male,24,Finance,Tax Specialist,05/12/2013,2600,1,0.34,1,Bachelor's,9,11,No,2,16,Varna,Yes
2778,Male,56,Risk Management,Risk Consultant,3/15/2022,6200,1,0.32,1.1,High School,7,2,No,0,31,Varna,No
6761,Female,56,IT,IT Manager,7/30/2015,4300,3,0.12,3.5,Master's,5,9,Yes,19,62,Sofia,Yes
7148,Male,35,Security,Cybersecurity Specialist,1/24/2013,2500,1,0.46,1.1,PhD,1,11,No,8,18,Plovdiv,No
6274,Female,22,Collection,Debt Recovery Specialist,06/06/2024,4600,1,0.35,1.5,Bachelor's,4,0,No,16,57,Plovdiv,No
8963,Male,57,Mortgage Services,Mortgage Underwriter,11/30/2011,7700,4,0,4.6,High School,3,12,Yes,3,59,Plovdiv,Yes
4568,Female,55,Finance,Financial Analyst,12/27/2022,6600,2,0.28,2.5,PhD,7,1,No,7,10,Plovdiv,Yes
3035,Female,54,Loan Servicing,Loan Underwriter,3/20/2023,2400,2,0.35,1.7,Master's,4,1,No,5,77,Ruse,Yes
6081,Male,41,Operations,Back Office Specialist,2/19/2021,9200,3,0.17,2.6,Bachelor's,7,3,No,12,62,Plovdiv,No
4471,Female,46,Retail Banking,Personal Banker,12/13/2018,8600,5,0.01,5,Bachelor's,1,5,Yes,4,49,Ruse,No
9754,Female,57,Back Office,Back Office Manager,07/02/2021,3000,2,0.46,1.6,High School,9,3,Yes,0,11,Varna,No
5837,Male,36,Wealth Management,Financial Advisor,12/14/2015,8400,5,0.06,5,Master's,3,8,Yes,14,20,Ruse,No
2590,Female,37,Loan Servicing,Loan Processor,3/22/2012,7800,4,0.18,4.3,Master's,1,12,Yes,18,68,Plovdiv,Yes
9796,Male,37,Legal,Paralegal,04/01/2024,6300,4,0.07,4.2,High School,1,0,No,15,52,Plovdiv,No
1453,Male,54,Product Management,Product Development Specialist,12/04/2009,1900,1,0.25,1.2,High School,1,14,No,7,10,Plovdiv,Yes
4289,Male,33,Internal Audit,Internal Auditor,4/30/2012,4800,2,0.3,1,Master's,2,12,No,2,30,Ruse,No
3392,Male,58,Loan Servicing,Loan Processor,10/28/2011,7800,5,0.02,5,Bachelor's,1,12,No,5,67,Varna,No
4114,Male,57,Mortgage Services,Mortgage Advisor,3/26/2016,8100,3,0.14,2.3,PhD,4,8,No,15,25,Varna,No
5149,Male,40,Product Management,Product Analyst,12/28/2012,5000,1,0.38,2.4,PhD,8,11,No,14,22,Burgas,Yes
6269,Female,48,Sales,Sales Representative,9/19/2019,5200,3,0.17,1.5,PhD,5,5,Yes,11,20,Plovdiv,No
3424,Female,49,Collection,Collection Agent,10/14/2013,5800,1,0.24,1.1,High School,5,10,Yes,12,56,Plovdiv,Yes
8858,Male,48,Fraud Prevention,Fraud Investigator,5/27/2011,5900,2,0.35,1,PhD,4,13,No,13,41,Sofia,No
6294,Male,58,Back Office,Back Office Manager,04/11/2019,7000,2,0.31,1.7,Master's,9,5,No,1,43,Plovdiv,No
3129,Female,40,Human Resources,HR Specialist,1/26/2013,10400,5,0.12,5,Master's,2,11,No,7,47,Varna,Yes
7670,Male,22,Customer Support,Technical Support Specialist,09/11/2019,5800,3,0.12,2,Master's,5,5,No,0,38,Sofia,No
7151,Female,56,Wealth Management,Portfolio Manager,10/09/2011,2100,1,0.31,1,PhD,1,12,No,4,3,Sofia,Yes
9296,Female,30,Trade Finance,Trade Analyst,8/20/2021,6600,4,0.18,4,PhD,1,3,Yes,16,27,Burgas,Yes
4708,Female,27,Security,Security Officer,10/16/2021,2500,2,0.21,2.9,High School,2,2,No,9,52,Ruse,Yes
8454,Male,52,Business Transformation,Project Manager,6/21/2021,5000,2,0.27,1.4,Bachelor's,8,3,No,4,39,Burgas,No
8244,Female,42,Digital Banking,Online Banking Manager,2/24/2024,6000,3,0.03,2.4,Master's,3,0,No,9,78,Burgas,Yes
9808,Female,36,Marketing,Communications Specialist,02/12/2019,4000,1,0.35,1.2,Bachelor's,5,5,No,18,8,Burgas,No
2171,Female,59,Marketing,Communications Specialist,10/24/2018,3000,1,0.28,1,High School,3,5,No,4,64,Ruse,Yes
3421,Female,50,IT,System Administrator,2/18/2024,9100,5,0.17,5,PhD,3,0,Yes,6,12,Ruse,Yes
7095,Female,38,Mortgage Services,Mortgage Advisor,11/24/2023,4500,2,0.26,2,Master's,7,0,No,19,20,Varna,No
8583,Female,36,Business Transformation,Project Manager,11/10/2016,4500,2,0.3,2.8,High School,9,7,No,10,12,Burgas,No
7129,Female,36,Collection,Collection Agent,02/10/2018,5400,2,0.22,1.8,High School,3,6,No,3,74,Sofia,No
7496,Female,48,Compliance,Compliance Monitoring Officer,08/07/2013,2900,2,0.37,1,Master's,5,11,No,8,67,Ruse,Yes
8443,Female,41,Collection,Collection Agent,01/09/2020,4300,2,0.21,1.8,Master's,9,4,Yes,14,77,Plovdiv,No
6362,Male,46,Marketing,Marketing Analyst,11/15/2013,4900,3,0.2,3,High School,3,10,No,18,53,Burgas,Yes
8653,Female,43,Wealth Management,Client Advisor,11/17/2015,2400,2,0.33,1.3,PhD,5,8,No,9,74,Varna,No
8363,Female,51,Marketing,Communications Specialist,7/21/2019,7700,3,0.16,3.5,Master's,4,5,Yes,12,19,Varna,No
4793,Male,48,Business Transformation,Business Analyst,02/10/2012,5900,4,0.1,4,PhD,2,12,Yes,8,13,Burgas,Yes
9476,Male,38,Business Transformation,Business Analyst,9/27/2018,7800,5,0.18,4.7,PhD,3,6,Yes,19,54,Varna,No
6350,Male,23,Corporate Banking,Relationship Manager,12/23/2009,8600,5,0.16,4.8,Master's,2,14,Yes,19,75,Plovdiv,Yes
6428,Female,24,Legal,Compliance Lawyer,6/29/2013,4400,4,0.01,4.6,Bachelor's,2,11,Yes,19,53,Plovdiv,No
7579,Female,42,Fraud Prevention,Fraud Analyst,9/24/2024,6400,3,0.07,2.6,Bachelor's,2,0,No,5,14,Burgas,No
2792,Female,32,Trade Finance,Trade Finance Specialist,11/09/2009,5500,4,0.06,4.1,Bachelor's,1,14,No,2,9,Varna,Yes
4115,Female,25,Retail Banking,Team Leader,11/10/2013,6600,3,0.09,3.4,Bachelor's,9,10,Yes,5,77,Ruse,No
7242,Female,57,Mortgage Services,Mortgage Underwriter,7/30/2024,5600,5,0.06,4.6,PhD,2,0,Yes,15,30,Varna,Yes
3739,Female,30,Marketing,Communications Specialist,10/09/2011,4600,1,0.48,1.5,Master's,4,12,No,1,64,Ruse,Yes
4198,Male,34,Internal Audit,Audit Manager,6/15/2018,4600,2,0.34,2.7,PhD,8,6,No,7,11,Plovdiv,No
2551,Female,31,Wealth Management,Portfolio Manager,12/26/2015,5100,2,0.48,1.3,High School,8,8,No,17,74,Plovdiv,No
2603,Female,43,Treasury,Treasury Analyst,6/30/2023,7800,5,0.08,5,Master's,3,1,Yes,3,34,Varna,Yes
2278,Female,54,Treasury,Liquidity Specialist,01/01/2021,5900,4,0.11,4.8,High School,1,3,Yes,18,62,Ruse,No
4965,Female,45,Treasury,Liquidity Specialist,11/05/2021,6100,4,0.18,3.7,PhD,2,2,Yes,5,18,Plovdiv,No
1053,Female,53,Finance,Accountant,2/28/2023,8400,4,0.11,3.9,High School,2,1,Yes,13,33,Burgas,Yes
7488,Female,40,Marketing,Communications Specialist,12/28/2009,7400,3,0.01,3.3,Master's,4,14,No,18,69,Varna,No
5759,Female,59,Internal Audit,Audit Analyst,2/17/2024,4600,1,0.28,1.1,High School,7,0,Yes,1,40,Ruse,Yes
6939,Female,45,Trade Finance,Trade Analyst,1/25/2013,7200,2,0.24,2.3,High School,7,11,No,10,62,Ruse,Yes
2917,Male,51,Fraud Prevention,Fraud Investigator,8/30/2019,6300,3,0.14,2.9,Master's,9,5,Yes,11,37,Burgas,No
8250,Female,34,Digital Banking,Digital Banking Specialist,12/28/2014,4400,1,0.49,1,Master's,5,9,No,0,46,Burgas,Yes
9317,Female,38,Business Transformation,Change Manager,10/23/2010,6100,1,0.26,1,High School,1,13,Yes,11,74,Burgas,No
5486,Female,53,Legal,Corporate Lawyer,3/27/2018,7200,3,0.1,3.8,Master's,1,6,No,1,52,Varna,No
8754,Male,53,Collection,Collection Agent,09/06/2019,4400,2,0.49,2,High School,4,5,Yes,3,18,Varna,No
4408,Female,53,Trade Finance,Trade Analyst,01/03/2021,5300,2,0.37,2.2,High School,9,3,No,13,38,Sofia,No
9098,Female,38,Business Transformation,Project Manager,06/06/2024,1600,1,0.45,1.5,Bachelor's,1,0,No,2,64,Plovdiv,No
5332,Male,50,Marketing,Communications Specialist,7/20/2013,5800,4,0.15,4,High School,2,11,Yes,12,35,Sofia,Yes
8214,Male,33,Sales,Sales Representative,02/05/2021,6200,5,0.15,5,Bachelor's,2,3,Yes,7,24,Sofia,Yes
6108,Male,36,Security,Security Analyst,7/25/2012,6200,4,0.14,3.1,Bachelor's,3,12,Yes,10,17,Plovdiv,Yes
8760,Male,38,Human Resources,Recruiter,9/16/2017,6100,2,0.37,1.9,PhD,5,7,No,19,56,Burgas,Yes
1664,Male,26,Treasury,Treasury Analyst,04/04/2017,3900,3,0.11,3,PhD,4,7,Yes,16,13,Burgas,No
9178,Female,47,Loan Servicing,Loan Underwriter,4/23/2011,5800,2,0.45,1.1,High School,2,13,No,0,42,Ruse,Yes
7773,Female,34,Internal Audit,Internal Auditor,8/27/2013,8300,3,0.16,3.1,Bachelor's,7,11,No,11,55,Sofia,No
8321,Female,25,Risk Management,Risk Consultant,10/03/2015,9400,4,0.02,4.5,Master's,2,9,Yes,4,48,Ruse,No
